id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1869146,1,2016-06-03 11:06:25,2016-06-03 11:21:05,1,-73.99249267578125,40.693794250488281,-73.978080749511719,40.685237884521484,N,880
id1156571,2,2016-03-18 09:44:47,2016-03-18 10:04:28,1,-74.004768371582031,40.747917175292969,-73.978797912597656,40.761810302734375,N,1181
id0876258,1,2016-04-19 04:17:43,2016-04-19 04:19:51,1,-73.992202758789063,40.725193023681641,-73.9879150390625,40.728683471679688,N,128
id2943375,2,2016-03-13 16:29:37,2016-03-13 16:53:20,1,-73.998382568359375,40.760799407958984,-73.99639892578125,40.719039916992187,N,1423
id3450157,2,2016-03-28 10:24:31,2016-03-28 10:33:15,1,-73.982139587402344,40.759899139404297,-73.999687194824219,40.758090972900391,N,524
id3898485,2,2016-05-12 20:32:38,2016-05-12 20:42:36,6,-73.997177124023438,40.742134094238281,-73.985435485839844,40.731613159179688,N,598
id1689096,1,2016-02-27 10:31:31,2016-02-27 10:36:41,1,-74.0006103515625,40.747138977050781,-73.989921569824219,40.743476867675781,N,310
id0814820,1,2016-05-23 17:11:01,2016-05-23 17:22:55,1,-73.974617004394531,40.761810302734375,-73.985855102539063,40.746612548828125,N,714
id1877563,1,2016-01-18 15:48:26,2016-01-18 16:24:48,2,-73.789398193359375,40.646842956542969,-73.980796813964844,40.749446868896484,N,2182
id0866510,2,2016-05-20 22:39:13,2016-05-20 22:51:09,5,-73.991508483886719,40.735160827636719,-73.994636535644531,40.750350952148438,N,716
id2593235,2,2016-04-14 18:01:27,2016-04-14 18:36:23,5,-73.995803833007812,40.723392486572266,-73.982398986816406,40.767257690429687,N,2096
id0802417,2,2016-01-10 01:21:21,2016-01-10 01:34:23,1,-73.992095947265625,40.725299835205078,-73.982994079589844,40.744419097900391,N,782
id0570526,1,2016-06-13 17:11:53,2016-06-13 17:15:07,1,-73.951393127441406,40.770149230957031,-73.943939208984375,40.777927398681641,N,194
id1288435,2,2016-02-19 03:51:19,2016-02-19 03:55:57,1,-73.98565673828125,40.719310760498047,-73.994438171386719,40.719688415527344,N,278
id3263603,2,2016-03-21 08:49:52,2016-03-21 08:58:25,1,-73.994857788085938,40.725608825683594,-73.975936889648438,40.718940734863281,N,513
id3613136,2,2016-06-26 04:54:37,2016-06-26 05:02:15,1,-73.969001770019531,40.758430480957031,-73.941169738769531,40.798580169677734,N,458
id2766356,1,2016-05-01 08:54:36,2016-05-01 08:56:08,1,-73.951324462890625,40.785568237304688,-73.95526123046875,40.779125213623047,N,92
id2073856,1,2016-01-30 02:02:20,2016-01-30 02:10:15,1,-73.988067626953125,40.732028961181641,-73.967903137207031,40.755744934082031,N,475
id3213166,1,2016-06-21 13:48:09,2016-06-21 13:54:51,1,-73.982376098632812,40.772743225097656,-73.979156494140625,40.763648986816406,N,402
id1969225,2,2016-06-05 12:02:54,2016-06-05 12:24:37,1,-73.981918334960938,40.702960968017578,-73.977058410644531,40.75421142578125,N,1303
id2820163,2,2016-01-16 01:25:21,2016-01-16 01:46:52,1,-73.9776611328125,40.784015655517578,-73.931808471679688,40.774215698242187,N,1291
id3647639,1,2016-05-23 20:17:38,2016-05-23 20:32:00,2,-73.980064392089844,40.739475250244141,-73.978507995605469,40.761951446533203,N,862
id0292447,2,2016-06-02 12:17:24,2016-06-02 12:38:36,1,-73.96240234375,40.770488739013672,-73.952796936035156,40.810409545898437,N,1272
id0233414,2,2016-05-26 15:15:40,2016-05-26 15:23:28,1,-73.964530944824219,40.792003631591797,-73.97528076171875,40.785240173339844,N,468
id1712404,2,2016-03-14 23:08:58,2016-03-14 23:34:24,1,-73.979530334472656,40.752449035644531,-73.894981384277344,40.740970611572266,N,1526
id0023792,2,2016-01-28 22:33:18,2016-01-28 22:38:46,3,-74.008934020996094,40.715316772460937,-73.99957275390625,40.734123229980469,N,328
id1396944,2,2016-06-01 22:43:06,2016-06-01 22:53:52,6,-73.98309326171875,40.763805389404297,-73.996818542480469,40.742389678955078,N,646
id3173688,1,2016-06-04 03:21:53,2016-06-04 03:41:46,1,-73.987594604492187,40.719837188720703,-73.99468994140625,40.663463592529297,N,1193
id1328293,1,2016-06-15 08:47:00,2016-06-15 09:02:35,1,-73.953125,40.786170959472656,-73.977470397949219,40.766067504882813,N,935
id2261934,1,2016-02-03 11:54:45,2016-02-03 12:08:15,1,-73.862701416015625,40.768909454345703,-73.917282104492188,40.763767242431641,N,810
id3081055,2,2016-03-05 08:50:27,2016-03-05 08:59:37,2,-73.986732482910156,40.746990203857422,-73.968803405761719,40.764488220214844,N,550
id1641112,1,2016-01-29 20:38:58,2016-01-29 20:46:02,1,-73.9669189453125,40.756778717041016,-73.964607238769531,40.769569396972656,N,424
id3364996,2,2016-04-28 20:48:43,2016-04-28 21:24:55,1,-73.971488952636719,40.76055908203125,-73.9765625,40.673038482666016,N,2172
id3191182,1,2016-02-02 22:28:15,2016-02-02 22:39:25,1,-73.985870361328125,40.762718200683594,-73.956695556640625,40.771492004394531,N,670
id2103699,1,2016-05-05 18:03:02,2016-05-05 18:06:34,1,-73.957862854003906,40.773502349853516,-73.9462890625,40.772647857666016,N,212
id2616416,1,2016-04-18 13:08:49,2016-04-18 13:23:17,1,-73.973312377929688,40.764225006103516,-73.991203308105469,40.740776062011719,N,868
id2985014,1,2016-06-21 08:04:16,2016-06-21 08:06:49,1,-73.986228942871094,40.767414093017578,-73.986236572265625,40.760818481445313,N,153
id1211824,2,2016-05-13 18:25:07,2016-05-13 19:20:01,1,-73.790321350097656,40.646690368652344,-73.918792724609375,40.798999786376953,N,3294
id2795228,2,2016-03-27 18:27:20,2016-03-27 18:29:06,1,-73.988471984863281,40.727443695068359,-73.989250183105469,40.726329803466797,N,106
id0227829,1,2016-03-23 14:13:18,2016-03-23 14:24:46,1,-74.002243041992188,40.746944427490234,-73.98724365234375,40.763629913330078,N,688
id3805704,2,2016-01-01 22:39:30,2016-01-01 22:48:14,1,-73.967491149902344,40.771949768066406,-73.972267150878906,40.795818328857422,N,524
id1315224,1,2016-03-10 17:36:02,2016-03-10 17:44:45,3,-74.004707336425781,40.730636596679688,-74.014183044433594,40.717189788818359,N,523
id3927636,2,2016-05-26 10:22:34,2016-05-26 10:25:18,3,-73.968780517578125,40.758411407470703,-73.964035034179687,40.765346527099609,N,164
id1950898,1,2016-05-26 12:05:37,2016-05-26 12:10:00,1,-73.955253601074219,40.788364410400391,-73.950065612792969,40.783733367919922,N,263
id1603088,1,2016-04-08 10:30:59,2016-04-08 10:49:59,1,-73.997100830078125,40.762622833251953,-74.006858825683594,40.729522705078125,N,1140
id3213144,1,2016-05-23 17:43:31,2016-05-23 17:50:12,2,-73.9541015625,40.764076232910156,-73.963157653808594,40.761566162109375,N,401
id3283876,1,2016-01-08 21:44:04,2016-01-08 21:52:02,1,-73.99420166015625,40.750968933105469,-74.006660461425781,40.748661041259766,N,478
id3171737,1,2016-05-10 22:18:28,2016-05-10 22:22:55,1,-73.987083435058594,40.729438781738281,-73.978057861328125,40.735416412353516,N,267
id3820116,1,2016-04-17 13:11:11,2016-04-17 13:23:10,1,-73.994140625,40.751110076904297,-73.971435546875,40.748218536376953,N,719
id1360324,1,2016-06-07 08:26:48,2016-06-07 08:43:22,1,-73.990631103515625,40.740413665771484,-74.007705688476562,40.751705169677734,N,994
id2030434,1,2016-03-29 12:52:04,2016-03-29 13:08:21,1,-74.002845764160156,40.760490417480469,-73.961715698242188,40.776981353759766,N,977
id3925271,1,2016-02-08 19:51:04,2016-02-08 19:59:30,1,-73.981414794921875,40.768749237060547,-73.955886840820313,40.773845672607422,N,506
id2986855,1,2016-05-08 00:56:12,2016-05-08 01:14:52,1,-73.986869812011719,40.729450225830078,-73.87322998046875,40.735454559326172,N,1120
id3598949,2,2016-01-11 10:10:44,2016-01-11 10:40:06,1,-73.872718811035156,40.77423095703125,-73.985801696777344,40.744106292724609,N,1762
id2924236,1,2016-03-01 18:53:58,2016-03-01 19:09:35,1,-73.994804382324219,40.750320434570312,-73.983146667480469,40.775897979736328,N,937
id1048019,2,2016-04-26 13:52:58,2016-04-26 14:29:33,1,-73.789283752441406,40.646991729736328,-73.95465087890625,40.690265655517578,N,2195
id0277208,2,2016-04-16 22:40:36,2016-04-16 22:45:04,1,-73.970420837402344,40.762489318847656,-73.964607238769531,40.775619506835938,N,268
id3948383,2,2016-04-27 15:49:51,2016-04-27 15:59:11,3,-73.97943115234375,40.767112731933594,-73.967208862304688,40.791912078857422,N,560
id3998198,1,2016-06-22 08:08:24,2016-06-22 08:15:15,1,-73.957969665527344,40.769554138183594,-73.953239440917969,40.78851318359375,N,411
id3532177,2,2016-06-28 18:48:39,2016-06-28 18:57:03,1,-73.978828430175781,40.766731262207031,-73.962898254394531,40.766471862792969,N,504
id2830834,1,2016-01-27 19:18:28,2016-01-27 19:32:51,1,-73.984542846679688,40.732879638671875,-73.992835998535156,40.73309326171875,N,863
id3338223,1,2016-03-14 21:17:10,2016-03-14 21:29:26,1,-73.980133056640625,40.679542541503906,-73.961395263671875,40.711402893066406,N,736
id3045917,2,2016-03-27 19:31:13,2016-03-27 19:43:23,2,-73.988723754882813,40.748908996582031,-73.997459411621094,40.756271362304688,N,730
id2107894,2,2016-05-23 01:39:48,2016-05-23 01:48:25,3,-73.974578857421875,40.742061614990234,-73.958900451660156,40.780658721923828,N,517
id2874829,2,2016-05-20 23:31:18,2016-05-20 23:45:21,1,-73.992721557617188,40.742900848388672,-74.012161254882813,40.707691192626953,N,843
id1270925,1,2016-06-04 21:29:21,2016-06-04 21:35:37,2,-74.008003234863281,40.73931884765625,-74.002906799316406,40.730258941650391,N,376
id0915933,1,2016-04-07 16:36:19,2016-04-07 16:46:38,1,-73.985992431640625,40.768104553222656,-73.977943420410156,40.753879547119141,N,619
id1617730,1,2016-01-14 01:59:30,2016-01-14 02:13:40,1,-73.984138488769531,40.755077362060547,-73.923095703125,40.760940551757813,N,850
id3716509,2,2016-05-08 16:26:24,2016-05-08 16:30:21,5,-73.989479064941406,40.752700805664062,-73.979660034179688,40.751953125,N,237
id2925460,2,2016-01-14 15:08:01,2016-01-14 15:17:32,2,-73.954452514648438,40.765861511230469,-73.96978759765625,40.755615234375,N,571
id0168685,2,2016-05-25 18:31:10,2016-05-25 18:56:07,2,-73.994880676269531,40.725460052490234,-73.959663391113281,40.694091796875,N,1497
id2535714,2,2016-03-31 01:30:23,2016-03-31 01:36:38,1,-73.982383728027344,40.775077819824219,-73.986160278320312,40.762115478515625,N,375
id0722096,1,2016-01-03 09:53:34,2016-01-03 09:57:34,1,-73.965576171875,40.768760681152344,-73.97491455078125,40.765148162841797,N,240
id3183988,2,2016-04-15 21:32:51,2016-04-15 21:45:30,1,-73.972801208496094,40.758720397949219,-73.980514526367188,40.733600616455078,N,759
id0529582,1,2016-06-23 01:54:22,2016-06-23 01:59:39,1,-74.005943298339844,40.735729217529297,-73.99969482421875,40.723453521728516,N,317
id1985349,1,2016-01-24 13:16:06,2016-01-24 13:32:55,1,-73.987312316894531,40.755573272705078,-74.004730224609375,40.712593078613281,N,1009
id2148882,2,2016-03-19 19:32:52,2016-03-19 19:53:12,2,-73.997360229492188,40.719131469726562,-73.961540222167969,40.7645263671875,N,1220
id1164407,2,2016-01-01 01:51:13,2016-01-01 02:03:56,2,-73.966804504394531,40.804325103759766,-73.940078735351563,40.84716796875,N,763
id3205309,1,2016-02-02 03:12:20,2016-02-02 03:29:02,3,-73.960128784179687,40.762042999267578,-73.949554443359375,40.695148468017578,N,1002
id3582741,1,2016-03-15 23:08:52,2016-03-15 23:18:37,1,-73.99969482421875,40.72186279296875,-73.991744995117188,40.748996734619141,N,585
id0410025,1,2016-02-13 15:00:53,2016-02-13 15:14:35,1,-73.988685607910156,40.769058227539062,-74.007492065429688,40.743743896484375,N,822
id2494597,2,2016-06-04 17:29:07,2016-06-04 17:49:32,1,-73.987922668457031,40.754741668701172,-74.014045715332031,40.713306427001953,N,1225
id1906085,1,2016-01-21 20:23:13,2016-01-21 20:35:58,1,-73.984352111816406,40.725006103515625,-73.993034362792969,40.738334655761719,N,765
id2824490,1,2016-04-12 10:23:34,2016-04-12 10:37:32,1,-73.983413696289062,40.7476806640625,-73.97247314453125,40.757213592529297,N,838
id3872218,2,2016-05-09 23:03:19,2016-05-09 23:07:48,1,-74.000648498535156,40.732215881347656,-73.996681213378906,40.744606018066406,N,269
id3116943,2,2016-01-03 17:38:05,2016-01-03 17:52:39,2,-74.004142761230469,40.719791412353516,-73.977409362792969,40.746799468994141,N,874
id3582448,1,2016-01-24 16:29:07,2016-01-24 16:36:06,2,-73.982925415039062,40.771976470947266,-73.966804504394531,40.760234832763672,N,419
id2359074,2,2016-06-25 21:11:26,2016-06-25 21:20:41,1,-73.972213745117188,40.689559936523438,-73.94158935546875,40.68621826171875,N,555
id0122900,2,2016-02-26 10:02:24,2016-02-26 10:16:56,5,-73.982902526855469,40.780719757080078,-73.984649658203125,40.759250640869141,N,872
id0764588,2,2016-04-08 22:00:14,2016-04-08 22:08:25,1,-73.982398986816406,40.773788452148438,-73.970779418945313,40.758941650390625,N,491
id0979302,2,2016-02-18 01:11:36,2016-02-18 01:28:26,2,-74.00665283203125,40.744136810302734,-73.9530029296875,40.800098419189453,N,1010
id0563135,2,2016-03-14 05:33:11,2016-03-14 05:48:18,5,-74.004898071289063,40.721126556396484,-73.990318298339844,40.759231567382812,N,907
id3562397,2,2016-06-29 21:52:06,2016-06-29 22:07:11,5,-73.971832275390625,40.760471343994141,-73.992622375488281,40.730480194091797,N,905
id0084433,2,2016-01-12 16:46:34,2016-01-12 16:53:30,2,-73.985359191894531,40.741397857666016,-73.974990844726563,40.746143341064453,N,416
id3146328,2,2016-01-03 02:47:05,2016-01-03 03:29:39,3,-73.972282409667969,40.762569427490234,-73.973930358886719,40.622489929199219,N,2554
id1811205,2,2016-05-16 09:30:45,2016-05-16 09:54:10,1,-73.99176025390625,40.742328643798828,-74.004188537597656,40.730281829833984,N,1405
id1311713,2,2016-05-03 16:26:24,2016-05-03 16:54:01,1,-74.005081176757813,40.749088287353516,-73.995277404785156,40.713668823242188,N,1657
id3163312,2,2016-05-13 16:20:56,2016-05-13 16:33:41,5,-73.973800659179688,40.763210296630859,-73.951713562011719,40.784496307373047,N,765
id3007224,2,2016-03-30 09:29:06,2016-03-30 09:46:25,5,-73.976898193359375,40.780132293701172,-73.954208374023437,40.766151428222656,N,1039
id2526304,1,2016-02-21 11:46:49,2016-02-21 11:56:18,1,-73.989715576171875,40.758567810058594,-74.005165100097656,40.751457214355469,N,569
id3231271,1,2016-05-15 10:35:35,2016-05-15 10:53:42,3,-73.98651123046875,40.718109130859375,-73.994758605957031,40.750316619873047,N,1087
id0358677,1,2016-04-30 11:08:27,2016-04-30 11:35:23,1,-73.953643798828125,40.822147369384766,-73.996711730957031,40.742744445800781,N,1616
id3760752,1,2016-04-09 13:29:38,2016-04-09 13:42:53,2,-73.975547790527344,40.782085418701172,-73.984031677246094,40.760204315185547,N,795
id0818002,1,2016-02-07 03:15:02,2016-02-07 03:20:38,1,-73.988670349121094,40.756641387939453,-74.000045776367188,40.742996215820313,N,336
id0724791,2,2016-04-18 22:20:18,2016-04-18 22:29:10,6,-73.99920654296875,40.718921661376953,-73.984901428222656,40.727901458740234,N,532
id1025968,2,2016-03-27 21:06:57,2016-03-27 21:17:15,3,-74.010398864746094,40.718826293945313,-73.994171142578125,40.745861053466797,N,618
id3410108,2,2016-01-25 17:43:57,2016-01-25 18:04:47,1,-73.977882385253906,40.757900238037109,-73.960899353027344,40.772476196289063,N,1250
id1866752,1,2016-04-14 09:55:23,2016-04-14 10:44:07,1,-73.950141906738281,40.775718688964844,-73.992042541503906,40.749061584472656,N,2924
id0500594,2,2016-01-17 23:59:43,2016-01-18 00:07:38,2,-73.990852355957031,40.734317779541016,-73.970909118652344,40.755733489990234,N,475
id3077267,2,2016-01-16 17:20:33,2016-01-16 17:30:58,1,-73.990020751953125,40.767108917236328,-73.971031188964844,40.765148162841797,N,625
id3626324,1,2016-03-16 10:33:00,2016-03-16 11:15:25,1,-73.970855712890625,40.783382415771484,-74.011528015136719,40.703075408935547,N,2545
id0868109,2,2016-01-25 14:12:11,2016-01-25 14:23:04,1,-73.977561950683594,40.764598846435547,-73.991798400878906,40.774280548095703,N,653
id1328412,1,2016-02-27 22:59:38,2016-02-27 23:26:39,3,-73.9884033203125,40.729595184326172,-73.977813720703125,40.759975433349609,N,1621
id1086566,1,2016-04-20 17:47:10,2016-04-20 17:53:01,1,-73.999282836914063,40.726768493652344,-73.997482299804688,40.734210968017578,N,351
id2609779,2,2016-05-15 21:45:37,2016-05-15 22:09:50,1,-73.996658325195312,40.737335205078125,-73.935714721679688,40.713790893554687,N,1453
id2237770,1,2016-01-30 10:42:53,2016-01-30 10:47:42,1,-73.975364685058594,40.763668060302734,-73.973907470703125,40.757015228271484,N,289
id3496070,1,2016-06-10 08:29:27,2016-06-10 08:34:55,1,-73.9588623046875,40.763843536376953,-73.972381591796875,40.759239196777344,N,328
id3859382,1,2016-06-27 08:43:58,2016-06-27 08:47:46,1,-74.013748168945313,40.645267486572266,-74.004257202148438,40.654312133789063,N,228
id0052782,2,2016-02-20 02:06:17,2016-02-20 02:17:42,5,-73.965583801269531,40.800708770751953,-73.991218566894531,40.765270233154297,N,685
id1241230,1,2016-04-06 20:47:05,2016-04-06 21:09:04,1,-73.967788696289063,40.765316009521484,-73.992294311523438,40.748928070068359,N,1319
id0599171,1,2016-06-12 12:45:59,2016-06-12 13:01:31,2,-73.967994689941406,40.800701141357422,-73.978553771972656,40.777740478515625,N,932
id3657772,2,2016-05-15 00:02:41,2016-05-15 00:09:36,1,-73.999519348144531,40.743785858154297,-73.988693237304688,40.758647918701172,N,415
id1602799,2,2016-01-11 17:04:21,2016-01-11 17:10:25,1,-73.961624145507813,40.772941589355469,-73.947113037109375,40.784080505371094,N,364
id3380128,1,2016-06-21 20:33:53,2016-06-21 20:44:46,2,-73.989547729492188,40.757854461669922,-74.007652282714844,40.751602172851562,N,653
id0891645,2,2016-04-29 20:43:21,2016-04-29 20:51:10,1,-73.974212646484375,40.750804901123047,-73.970474243164063,40.764068603515625,N,469
id2644318,2,2016-06-22 21:06:35,2016-06-22 21:10:54,1,-73.86279296875,40.769001007080078,-73.867202758789063,40.768840789794922,N,259
id3723144,1,2016-01-28 21:15:45,2016-01-28 21:28:22,1,-73.960136413574219,40.770439147949219,-73.936767578125,40.813961029052734,N,757
id0817968,1,2016-03-26 13:41:30,2016-03-26 13:49:45,1,-73.97161865234375,40.750476837158203,-73.931037902832031,40.800621032714844,N,495
id1140793,1,2016-01-14 20:31:58,2016-01-14 20:48:46,1,-73.95526123046875,40.788738250732422,-73.936370849609375,40.853275299072266,N,1008
id0307565,1,2016-03-10 11:15:05,2016-03-10 11:34:14,1,-73.970199584960938,40.759239196777344,-73.996116638183594,40.741218566894531,N,1149
id3881195,2,2016-01-08 22:07:15,2016-01-08 22:22:45,5,-73.911148071289063,40.762069702148438,-73.928741455078125,40.773288726806641,N,930
id0553208,1,2016-01-03 00:19:42,2016-01-03 00:28:44,1,-73.99267578125,40.748428344726563,-73.977989196777344,40.773571014404297,N,542
id1532356,1,2016-05-23 17:38:10,2016-05-23 17:44:23,3,-73.982177734375,40.745441436767578,-73.983177185058594,40.737895965576172,N,373
id1778731,2,2016-02-24 19:06:17,2016-02-24 19:19:29,1,-73.977287292480469,40.758350372314453,-73.991348266601563,40.749988555908203,N,792
id3452032,2,2016-02-17 23:54:20,2016-02-17 23:56:33,1,-73.986557006835938,40.741245269775391,-73.985305786132812,40.738674163818359,N,133
id2434045,2,2016-01-15 07:23:38,2016-01-15 07:30:01,1,-73.991127014160156,40.751201629638672,-74.0074462890625,40.741981506347656,N,383
